Module,Endpoint,Method,Scenario,StatusCode,ElapsedMs,Result,Summary
api-keys,/api/v1/api-keys,GET,bad_params,200,10.2,WARN,"List Api Keys"
api-keys,/api/v1/api-keys,GET,wrong_auth,401,1.9,PASS,"List Api Keys"
api-keys,/api/v1/api-keys/{key_id},DELETE,no_auth,401,21.4,PASS,"Revoke Api Key"
api-keys,/api/v1/api-keys/{key_id},DELETE,with_auth,404,22.6,PASS,"Revoke Api Key"
api-keys,/api/v1/api-keys/{key_id},DELETE,bad_params,404,22.6,PASS,"Revoke Api Key"
api-keys,/api/v1/api-keys/{key_id},DELETE,wrong_auth,401,17.0,PASS,"Revoke Api Key"
audit-logs,/api/v1/audit-logs,GET,no_auth,200,8.1,PASS,"Get Audit Logs"
audit-logs,/api/v1/audit-logs,GET,with_auth,200,7.6,PASS,"Get Audit Logs"
audit-logs,/api/v1/audit-logs,GET,bad_params,200,7.8,WARN,"Get Audit Logs"
audit-logs,/api/v1/audit-logs,GET,wrong_auth,200,7.5,PASS,"Get Audit Logs"
audit-logs,/api/v1/audit-logs/stats,GET,no_auth,200,7.1,PASS,"Get Audit Stats"
audit-logs,/api/v1/audit-logs/stats,GET,with_auth,200,7.4,PASS,"Get Audit Stats"
audit-logs,/api/v1/audit-logs/stats,GET,bad_params,200,7.3,WARN,"Get Audit Stats"
audit-logs,/api/v1/audit-logs/stats,GET,wrong_auth,200,7.8,PASS,"Get Audit Stats"
batch,/api/v1/batch/export,POST,no_auth,422,14.0,PASS,"Batch Export"
batch,/api/v1/batch/export,POST,with_auth,422,13.9,PASS,"Batch Export"
batch,/api/v1/batch/export,POST,bad_params,400,13.6,PASS,"Batch Export"
batch,/api/v1/batch/export,POST,wrong_auth,422,13.3,PASS,"Batch Export"
batch,/api/v1/batch/delete,POST,no_auth,422,13.5,PASS,"Batch Delete"
batch,/api/v1/batch/delete,POST,with_auth,422,49.9,PASS,"Batch Delete"
batch,/api/v1/batch/delete,POST,bad_params,400,63.1,PASS,"Batch Delete"
batch,/api/v1/batch/delete,POST,wrong_auth,422,25.4,PASS,"Batch Delete"
export,/api/v1/export/formats,GET,no_auth,200,1.4,PASS,"List Export Formats"
export,/api/v1/export/formats,GET,with_auth,200,1.3,PASS,"List Export Formats"
export,/api/v1/export/formats,GET,bad_params,200,1.5,WARN,"List Export Formats"
export,/api/v1/export/formats,GET,wrong_auth,200,1.3,PASS,"List Export Formats"
export,/api/v1/export,POST,no_auth,422,13.2,PASS,"Export Data"
export,/api/v1/export,POST,with_auth,422,13.9,PASS,"Export Data"
export,/api/v1/export,POST,bad_params,200,14.3,WARN,"Export Data"
export,/api/v1/export,POST,wrong_auth,422,15.8,PASS,"Export Data"
annotations,/api/v1/annotations/history,GET,no_auth,200,11.4,PASS,"Get Annotation History"
annotations,/api/v1/annotations/history,GET,with_auth,200,11.3,PASS,"Get Annotation History"
annotations,/api/v1/annotations/history,GET,bad_params,200,9.3,WARN,"Get Annotation History"
annotations,/api/v1/annotations/history,GET,wrong_auth,200,10.1,PASS,"Get Annotation History"
annotations,/api/v1/annotations/log,POST,no_auth,422,14.5,PASS,"Log Annotation"
annotations,/api/v1/annotations/log,POST,with_auth,422,15.0,PASS,"Log Annotation"
annotations,/api/v1/annotations/log,POST,bad_params,400,17.4,PASS,"Log Annotation"
annotations,/api/v1/annotations/log,POST,wrong_auth,422,14.7,PASS,"Log Annotation"
aesthetic,/api/aesthetic/score,POST,no_auth,422,13.9,PASS,"Score Single"
aesthetic,/api/aesthetic/score,POST,with_auth,422,13.9,PASS,"Score Single"
aesthetic,/api/aesthetic/score,POST,bad_params,422,15.0,PASS,"Score Single"
aesthetic,/api/aesthetic/score,POST,wrong_auth,422,15.0,PASS,"Score Single"
aesthetic,/api/aesthetic/score-batch,POST,no_auth,422,14.0,PASS,"Score Batch"
aesthetic,/api/aesthetic/score-batch,POST,with_auth,422,17.1,PASS,"Score Batch"
aesthetic,/api/aesthetic/score-batch,POST,bad_params,500,7.5,WARN,"Score Batch"
aesthetic,/api/aesthetic/score-batch,POST,wrong_auth,422,14.6,PASS,"Score Batch"
aesthetic,/api/aesthetic/elo-compare,POST,no_auth,422,17.8,PASS,"Elo Compare"
aesthetic,/api/aesthetic/elo-compare,POST,with_auth,422,14.1,PASS,"Elo Compare"
aesthetic,/api/aesthetic/elo-compare,POST,bad_params,422,13.6,PASS,"Elo Compare"
aesthetic,/api/aesthetic/elo-compare,POST,wrong_auth,422,13.9,PASS,"Elo Compare"
aesthetic,/api/aesthetic/elo-register,POST,no_auth,422,13.8,PASS,"Elo Register"
aesthetic,/api/aesthetic/elo-register,POST,with_auth,422,14.0,PASS,"Elo Register"
aesthetic,/api/aesthetic/elo-register,POST,bad_params,422,14.6,PASS,"Elo Register"
aesthetic,/api/aesthetic/elo-register,POST,wrong_auth,422,13.8,PASS,"Elo Register"
aesthetic,/api/aesthetic/elo-ranking,GET,no_auth,500,7.0,WARN,"Elo Ranking"
aesthetic,/api/aesthetic/elo-ranking,GET,with_auth,500,6.3,WARN,"Elo Ranking"
aesthetic,/api/aesthetic/elo-ranking,GET,bad_params,500,6.1,WARN,"Elo Ranking"
aesthetic,/api/aesthetic/elo-ranking,GET,wrong_auth,500,6.0,WARN,"Elo Ranking"
aesthetic,/api/aesthetic/elo-stats,GET,no_auth,500,6.5,WARN,"Elo Stats"
aesthetic,/api/aesthetic/elo-stats,GET,with_auth,500,6.2,WARN,"Elo Stats"
aesthetic,/api/aesthetic/elo-stats,GET,bad_params,500,6.4,WARN,"Elo Stats"
aesthetic,/api/aesthetic/elo-stats,GET,wrong_auth,500,6.7,WARN,"Elo Stats"
aesthetic,/api/aesthetic/elo-entry/{image_id},GET,no_auth,500,6.7,WARN,"Elo Get Entry"
aesthetic,/api/aesthetic/elo-entry/{image_id},GET,with_auth,500,6.6,WARN,"Elo Get Entry"
aesthetic,/api/aesthetic/elo-entry/{image_id},GET,bad_params,0,0.2,FAIL,"Elo Get Entry"
aesthetic,/api/aesthetic/elo-entry/{image_id},GET,wrong_auth,500,7.1,WARN,"Elo Get Entry"
aesthetic,/api/aesthetic/health,GET,no_auth,500,6.9,WARN,"Aesthetic Health"
aesthetic,/api/aesthetic/health,GET,with_auth,500,6.3,WARN,"Aesthetic Health"
aesthetic,/api/aesthetic/health,GET,bad_params,500,6.4,WARN,"Aesthetic Health"
aesthetic,/api/aesthetic/health,GET,wrong_auth,500,6.3,WARN,"Aesthetic Health"
sharing,/api/sharing/list,GET,no_auth,200,2.3,PASS,"List Shares"
sharing,/api/sharing/list,GET,with_auth,200,2.1,PASS,"List Shares"
sharing,/api/sharing/list,GET,bad_params,200,2.0,WARN,"List Shares"
sharing,/api/sharing/list,GET,wrong_auth,200,1.8,PASS,"List Shares"
sharing,/api/sharing/,GET,no_auth,200,2.8,PASS,"List Shares"
sharing,/api/sharing/,GET,with_auth,200,2.0,PASS,"List Shares"
sharing,/api/sharing/,GET,bad_params,200,2.0,WARN,"List Shares"
sharing,/api/sharing/,GET,wrong_auth,200,1.8,PASS,"List Shares"
sharing,/api/sharing/create,POST,no_auth,422,16.7,PASS,"Create Share"
sharing,/api/sharing/create,POST,with_auth,422,24.2,PASS,"Create Share"
sharing,/api/sharing/create,POST,bad_params,400,16.0,PASS,"Create Share"
sharing,/api/sharing/create,POST,wrong_auth,422,18.7,PASS,"Create Share"
sharing,/api/sharing/{token},GET,no_auth,404,2.3,PASS,"Access Share"
sharing,/api/sharing/{token},GET,with_auth,404,1.9,PASS,"Access Share"
sharing,/api/sharing/{token},GET,bad_params,200,1.8,WARN,"Access Share"
sharing,/api/sharing/{token},GET,wrong_auth,404,1.7,PASS,"Access Share"
sharing,/api/sharing/{token},DELETE,no_auth,404,14.6,PASS,"Revoke Share"
sharing,/api/sharing/{token},DELETE,with_auth,404,21.8,PASS,"Revoke Share"
sharing,/api/sharing/{token},DELETE,bad_params,405,15.8,WARN,"Revoke Share"
sharing,/api/sharing/{token},DELETE,wrong_auth,404,16.2,PASS,"Revoke Share"
transfer,/api/transfer/share,POST,no_auth,422,16.6,PASS,"Create Share"
transfer,/api/transfer/share,POST,with_auth,422,16.7,PASS,"Create Share"
transfer,/api/transfer/share,POST,bad_params,422,15.4,PASS,"Create Share"
transfer,/api/transfer/share,POST,wrong_auth,422,16.9,PASS,"Create Share"
transfer,/api/transfer/share/batch,POST,no_auth,422,15.4,PASS,"Batch Create Shares"
transfer,/api/transfer/share/batch,POST,with_auth,422,15.1,PASS,"Batch Create Shares"
transfer,/api/transfer/share/batch,POST,bad_params,422,15.5,PASS,"Batch Create Shares"
transfer,/api/transfer/share/batch,POST,wrong_auth,422,20.5,PASS,"Batch Create Shares"
transfer,/api/transfer/list,GET,no_auth,200,4.3,PASS,"List Shares"
transfer,/api/transfer/list,GET,with_auth,200,1.6,PASS,"List Shares"
transfer,/api/transfer/list,GET,bad_params,200,1.7,WARN,"List Shares"
transfer,/api/transfer/list,GET,wrong_auth,200,1.4,PASS,"List Shares"
transfer,/api/transfer/list/all,GET,no_auth,200,1.3,PASS,"List All Shares"
transfer,/api/transfer/list/all,GET,with_auth,200,1.8,PASS,"List All Shares"
transfer,/api/transfer/list/all,GET,bad_params,200,1.5,WARN,"List All Shares"
transfer,/api/transfer/list/all,GET,wrong_auth,200,1.2,PASS,"List All Shares"
transfer,/api/transfer/find-by-resource,GET,no_auth,400,1.5,PASS,"Find Shares By Resource"
transfer,/api/transfer/find-by-resource,GET,with_auth,400,1.5,PASS,"Find Shares By Resource"
transfer,/api/transfer/find-by-resource,GET,bad_params,400,1.6,PASS,"Find Shares By Resource"
transfer,/api/transfer/find-by-resource,GET,wrong_auth,400,1.5,PASS,"Find Shares By Resource"
transfer,/api/transfer/cleanup,POST,no_auth,200,27.6,PASS,"Cleanup Expired"
transfer,/api/transfer/cleanup,POST,with_auth,200,21.1,PASS,"Cleanup Expired"
transfer,/api/transfer/cleanup,POST,bad_params,200,19.9,WARN,"Cleanup Expired"
transfer,/api/transfer/cleanup,POST,wrong_auth,200,27.2,PASS,"Cleanup Expired"
transfer,/api/transfer/{token},GET,no_auth,404,2.0,PASS,"Access Share"
transfer,/api/transfer/{token},GET,with_auth,404,1.6,PASS,"Access Share"
transfer,/api/transfer/{token},GET,bad_params,404,1.7,PASS,"Access Share"
transfer,/api/transfer/{token},GET,wrong_auth,404,1.7,PASS,"Access Share"
transfer,/api/transfer/{token}/preview,GET,no_auth,403,1.5,PASS,"Preview Share"
transfer,/api/transfer/{token}/preview,GET,with_auth,403,1.5,WARN,"Preview Share"
transfer,/api/transfer/{token}/preview,GET,bad_params,404,1.8,PASS,"Preview Share"
transfer,/api/transfer/{token}/preview,GET,wrong_auth,403,1.5,PASS,"Preview Share"
transfer,/api/transfer/{share_id}/info,GET,no_auth,404,1.4,PASS,"Get Share Info"
transfer,/api/transfer/{share_id}/info,GET,with_auth,404,1.4,PASS,"Get Share Info"
transfer,/api/transfer/{share_id}/info,GET,bad_params,404,1.7,PASS,"Get Share Info"
transfer,/api/transfer/{share_id}/info,GET,wrong_auth,404,1.5,PASS,"Get Share Info"
transfer,/api/transfer/{share_id},DELETE,no_auth,404,14.6,PASS,"Revoke Share"
transfer,/api/transfer/{share_id},DELETE,with_auth,404,14.9,PASS,"Revoke Share"
transfer,/api/transfer/{share_id},DELETE,bad_params,404,14.1,PASS,"Revoke Share"
transfer,/api/transfer/{share_id},DELETE,wrong_auth,404,14.7,PASS,"Revoke Share"
transfer,/api/transfer/{share_id}/permanent,DELETE,no_auth,404,13.7,PASS,"Delete Share Permanent"
transfer,/api/transfer/{share_id}/permanent,DELETE,with_auth,404,13.6,PASS,"Delete Share Permanent"
transfer,/api/transfer/{share_id}/permanent,DELETE,bad_params,404,13.9,PASS,"Delete Share Permanent"
transfer,/api/transfer/{share_id}/permanent,DELETE,wrong_auth,404,13.9,PASS,"Delete Share Permanent"
export,/api/v1/export/package,POST,no_auth,422,14.5,PASS,"Package Export"
export,/api/v1/export/package,POST,with_auth,422,18.8,PASS,"Package Export"
export,/api/v1/export/package,POST,bad_params,400,19.1,PASS,"Package Export"
export,/api/v1/export/package,POST,wrong_auth,422,18.7,PASS,"Package Export"
export,/api/v1/export/watermark,POST,no_auth,422,17.4,PASS,"Add Watermark"
export,/api/v1/export/watermark,POST,with_auth,422,16.0,PASS,"Add Watermark"
export,/api/v1/export/watermark,POST,bad_params,400,21.2,PASS,"Add Watermark"
export,/api/v1/export/watermark,POST,wrong_auth,422,17.1,PASS,"Add Watermark"
export,/api/v1/export/download/{filename},GET,no_auth,404,3.0,PASS,"Download Export"
export,/api/v1/export/download/{filename},GET,with_auth,404,3.2,PASS,"Download Export"
export,/api/v1/export/download/{filename},GET,bad_params,404,2.6,PASS,"Download Export"
export,/api/v1/export/download/{filename},GET,wrong_auth,404,2.3,PASS,"Download Export"
stats,/api/stats/personnel/log,POST,no_auth,422,17.3,PASS,"Log Activity"
stats,/api/stats/personnel/log,POST,with_auth,422,16.3,PASS,"Log Activity"
stats,/api/stats/personnel/log,POST,bad_params,400,17.7,PASS,"Log Activity"
stats,/api/stats/personnel/log,POST,wrong_auth,422,16.9,PASS,"Log Activity"
stats,/api/stats/personnel,GET,no_auth,200,2.3,PASS,"Get Personnel Stats"
stats,/api/stats/personnel,GET,with_auth,200,1.8,PASS,"Get Personnel Stats"
stats,/api/stats/personnel,GET,bad_params,200,1.8,WARN,"Get Personnel Stats"
stats,/api/stats/personnel,GET,wrong_auth,200,1.6,PASS,"Get Personnel Stats"
stats,/api/stats/personnel/{name},GET,no_auth,404,2.8,PASS,"Get Personnel Detail"
stats,/api/stats/personnel/{name},GET,with_auth,404,2.2,PASS,"Get Personnel Detail"
stats,/api/stats/personnel/{name},GET,bad_params,404,2.2,PASS,"Get Personnel Detail"
stats,/api/stats/personnel/{name},GET,wrong_auth,404,2.4,PASS,"Get Personnel Detail"
dam,/api/dam/files,GET,no_auth,200,16.3,PASS,"List Files"
dam,/api/dam/files,GET,with_auth,200,1.4,PASS,"List Files"
dam,/api/dam/files,GET,bad_params,200,1.5,WARN,"List Files"
dam,/api/dam/files,GET,wrong_auth,200,1.3,PASS,"List Files"
dam,/api/dam/files/{file_id},GET,no_auth,404,1.6,PASS,"Get File"
dam,/api/dam/files/{file_id},GET,with_auth,404,1.6,PASS,"Get File"
dam,/api/dam/files/{file_id},GET,bad_params,404,9.1,PASS,"Get File"
dam,/api/dam/files/{file_id},GET,wrong_auth,404,1.7,PASS,"Get File"
dam,/api/dam/files/{file_id}/preview,GET,no_auth,404,2.1,PASS,"Preview File"
dam,/api/dam/files/{file_id}/preview,GET,with_auth,404,2.6,PASS,"Preview File"
dam,/api/dam/files/{file_id}/preview,GET,bad_params,404,2.1,PASS,"Preview File"
dam,/api/dam/files/{file_id}/preview,GET,wrong_auth,404,2.0,PASS,"Preview File"
dam,/api/dam/files/{file_id}/tag,POST,no_auth,404,21.1,PASS,"Tag File"
dam,/api/dam/files/{file_id}/tag,POST,with_auth,404,16.8,PASS,"Tag File"
dam,/api/dam/files/{file_id}/tag,POST,bad_params,404,16.8,PASS,"Tag File"
dam,/api/dam/files/{file_id}/tag,POST,wrong_auth,404,17.3,PASS,"Tag File"
dam,/api/dam/files/tag-all,POST,no_auth,200,16.1,PASS,"Tag All Files"
dam,/api/dam/files/tag-all,POST,with_auth,200,19.9,PASS,"Tag All Files"
dam,/api/dam/files/tag-all,POST,bad_params,200,15.7,WARN,"Tag All Files"
dam,/api/dam/files/tag-all,POST,wrong_auth,200,15.3,PASS,"Tag All Files"
dam,/api/dam/smart-folders,GET,no_auth,200,1.8,PASS,"List Smart Folders"
dam,/api/dam/smart-folders,GET,with_auth,200,1.6,PASS,"List Smart Folders"
dam,/api/dam/smart-folders,GET,bad_params,200,1.5,WARN,"List Smart Folders"
dam,/api/dam/smart-folders,GET,wrong_auth,200,1.3,PASS,"List Smart Folders"
dam,/api/dam/smart-folder,POST,no_auth,422,21.6,PASS,"Create Smart Folder"
dam,/api/dam/smart-folder,POST,with_auth,422,18.5,PASS,"Create Smart Folder"
dam,/api/dam/smart-folder,POST,bad_params,400,23.4,PASS,"Create Smart Folder"
dam,/api/dam/smart-folder,POST,wrong_auth,422,24.1,PASS,"Create Smart Folder"
dam,/api/dam/smart-folder/{folder_id}/contents,GET,no_auth,404,2.1,PASS,"Smart Folder Contents"
dam,/api/dam/smart-folder/{folder_id}/contents,GET,with_auth,404,1.8,PASS,"Smart Folder Contents"
dam,/api/dam/smart-folder/{folder_id}/contents,GET,bad_params,404,1.7,PASS,"Smart Folder Contents"
dam,/api/dam/smart-folder/{folder_id}/contents,GET,wrong_auth,404,1.5,PASS,"Smart Folder Contents"
dam,/api/dam/smart-folder/{folder_id},DELETE,no_auth,404,18.0,PASS,"Delete Smart Folder"
dam,/api/dam/smart-folder/{folder_id},DELETE,with_auth,404,21.2,PASS,"Delete Smart Folder"
dam,/api/dam/smart-folder/{folder_id},DELETE,bad_params,404,16.5,PASS,"Delete Smart Folder"
dam,/api/dam/smart-folder/{folder_id},DELETE,wrong_auth,404,15.9,PASS,"Delete Smart Folder"
dam,/api/dam/lineage/{file_id},GET,no_auth,200,2.1,PASS,"Get Lineage"
dam,/api/dam/lineage/{file_id},GET,with_auth,200,1.7,PASS,"Get Lineage"
dam,/api/dam/lineage/{file_id},GET,bad_params,404,2.1,PASS,"Get Lineage"
dam,/api/dam/lineage/{file_id},GET,wrong_auth,200,1.5,PASS,"Get Lineage"
dam,/api/dam/lineage,POST,no_auth,422,20.4,PASS,"Add Lineage"
dam,/api/dam/lineage,POST,with_auth,422,17.1,PASS,"Add Lineage"
dam,/api/dam/lineage,POST,bad_params,400,18.0,PASS,"Add Lineage"
dam,/api/dam/lineage,POST,wrong_auth,422,38.5,PASS,"Add Lineage"
dam,/api/dam/stats,GET,no_auth,200,32.0,PASS,"Dam Stats"
dam,/api/dam/stats,GET,with_auth,200,2.5,PASS,"Dam Stats"
dam,/api/dam/stats,GET,bad_params,200,3.0,WARN,"Dam Stats"
dam,/api/dam/stats,GET,wrong_auth,200,1.9,PASS,"Dam Stats"
dam,/api/dam/formats,GET,no_auth,200,10.7,PASS,"Supported Formats"
dam,/api/dam/formats,GET,with_auth,200,14.0,PASS,"Supported Formats"
dam,/api/dam/formats,GET,bad_params,200,9.4,WARN,"Supported Formats"
dam,/api/dam/formats,GET,wrong_auth,200,6.7,PASS,"Supported Formats"
dam,/api/dam/scan,POST,no_auth,200,36.7,PASS,"Rescan Directories"
dam,/api/dam/scan,POST,with_auth,200,40.8,PASS,"Rescan Directories"
dam,/api/dam/scan,POST,bad_params,422,13.9,PASS,"Rescan Directories"
dam,/api/dam/scan,POST,wrong_auth,200,25.3,PASS,"Rescan Directories"
dam,/api/dam/search/suggest,GET,no_auth,422,1.9,PASS,"Search Suggest"
dam,/api/dam/search/suggest,GET,with_auth,422,1.7,PASS,"Search Suggest"
dam,/api/dam/search/suggest,GET,bad_params,422,1.5,PASS,"Search Suggest"
dam,/api/dam/search/suggest,GET,wrong_auth,422,1.7,PASS,"Search Suggest"
drama,/api/drama/generate,POST,no_auth,422,13.7,PASS,"Generate Drama"
drama,/api/drama/generate,POST,with_auth,422,14.7,PASS,"Generate Drama"
drama,/api/drama/generate,POST,bad_params,200,291.1,WARN,"Generate Drama"
drama,/api/drama/generate,POST,wrong_auth,422,14.9,PASS,"Generate Drama"
drama,/api/drama/episode/{episode_id},GET,no_auth,404,2.1,PASS,"Get Episode"
drama,/api/drama/episode/{episode_id},GET,with_auth,404,4.7,PASS,"Get Episode"
drama,/api/drama/episode/{episode_id},GET,bad_params,0,0.2,FAIL,"Get Episode"
drama,/api/drama/episode/{episode_id},GET,wrong_auth,404,1.8,PASS,"Get Episode"
drama,/api/drama/list,GET,no_auth,200,1.6,PASS,"List Episodes"
drama,/api/drama/list,GET,with_auth,200,1.4,PASS,"List Episodes"
drama,/api/drama/list,GET,bad_params,200,1.3,WARN,"List Episodes"
drama,/api/drama/list,GET,wrong_auth,200,1.3,PASS,"List Episodes"
drama,/api/drama/script,POST,no_auth,422,14.4,PASS,"Generate Script"
drama,/api/drama/script,POST,with_auth,422,14.5,PASS,"Generate Script"
drama,/api/drama/script,POST,bad_params,200,14.0,WARN,"Generate Script"
drama,/api/drama/script,POST,wrong_auth,422,13.6,PASS,"Generate Script"
book,/api/book/generate,POST,no_auth,422,16.2,PASS,"Generate Book"
book,/api/book/generate,POST,with_auth,422,16.7,PASS,"Generate Book"
book,/api/book/generate,POST,bad_params,422,23.2,PASS,"Generate Book"
book,/api/book/generate,POST,wrong_auth,422,15.4,PASS,"Generate Book"
book,/api/book/list,GET,no_auth,200,1.6,PASS,"List Books"
book,/api/book/list,GET,with_auth,200,1.4,PASS,"List Books"
book,/api/book/list,GET,bad_params,200,1.4,WARN,"List Books"
book,/api/book/list,GET,wrong_auth,200,1.1,PASS,"List Books"
book,/api/book/{book_id},GET,no_auth,404,1.6,PASS,"Get Book"
book,/api/book/{book_id},GET,with_auth,404,1.5,PASS,"Get Book"
book,/api/book/{book_id},GET,bad_params,404,1.4,PASS,"Get Book"
book,/api/book/{book_id},GET,wrong_auth,404,1.5,PASS,"Get Book"
book,/api/book/{book_id},DELETE,no_auth,404,20.5,PASS,"Delete Book"
book,/api/book/{book_id},DELETE,with_auth,404,15.5,PASS,"Delete Book"
book,/api/book/{book_id},DELETE,bad_params,404,18.1,PASS,"Delete Book"
book,/api/book/{book_id},DELETE,wrong_auth,404,16.0,PASS,"Delete Book"
book,/api/book/{book_id}/export,GET,no_auth,404,2.0,PASS,"Export Book"
book,/api/book/{book_id}/export,GET,with_auth,404,1.7,PASS,"Export Book"
book,/api/book/{book_id}/export,GET,bad_params,404,1.5,PASS,"Export Book"
book,/api/book/{book_id}/export,GET,wrong_auth,404,1.6,PASS,"Export Book"
book,/api/book/{book_id}/preview,GET,no_auth,404,1.4,PASS,"Preview Book"
book,/api/book/{book_id}/preview,GET,with_auth,404,1.6,PASS,"Preview Book"
book,/api/book/{book_id}/preview,GET,bad_params,404,1.4,PASS,"Preview Book"
book,/api/book/{book_id}/preview,GET,wrong_auth,404,1.5,PASS,"Preview Book"
book,/api/book/images/{filename},GET,no_auth,404,1.6,PASS,"Get Book Image"
book,/api/book/images/{filename},GET,with_auth,404,1.7,PASS,"Get Book Image"
book,/api/book/images/{filename},GET,bad_params,404,1.5,PASS,"Get Book Image"
book,/api/book/images/{filename},GET,wrong_auth,404,1.5,PASS,"Get Book Image"
templates,/api/templates,GET,no_auth,200,10.4,PASS,"List Templates"
templates,/api/templates,GET,with_auth,200,5.1,PASS,"List Templates"
templates,/api/templates,GET,bad_params,200,5.9,WARN,"List Templates"
templates,/api/templates,GET,wrong_auth,200,5.3,PASS,"List Templates"
templates,/api/templates,POST,no_auth,422,14.9,PASS,"Create Template"
templates,/api/templates,POST,with_auth,422,20.0,PASS,"Create Template"
templates,/api/templates,POST,bad_params,422,19.3,PASS,"Create Template"
templates,/api/templates,POST,wrong_auth,422,27.0,PASS,"Create Template"
templates,/api/templates/popular,GET,no_auth,200,7.9,PASS,"Popular Templates"
templates,/api/templates/popular,GET,with_auth,200,5.1,PASS,"Popular Templates"
templates,/api/templates/popular,GET,bad_params,200,5.2,WARN,"Popular Templates"
templates,/api/templates/popular,GET,wrong_auth,200,4.9,PASS,"Popular Templates"
templates,/api/templates/top-rated,GET,no_auth,200,7.0,PASS,"Top Rated Templates"
templates,/api/templates/top-rated,GET,with_auth,200,6.9,PASS,"Top Rated Templates"
templates,/api/templates/top-rated,GET,bad_params,200,24.3,WARN,"Top Rated Templates"
templates,/api/templates/top-rated,GET,wrong_auth,200,5.3,PASS,"Top Rated Templates"
templates,/api/templates/categories,GET,no_auth,200,4.7,PASS,"List Categories"
templates,/api/templates/categories,GET,with_auth,200,5.6,PASS,"List Categories"
templates,/api/templates/categories,GET,bad_params,200,4.7,WARN,"List Categories"
templates,/api/templates/categories,GET,wrong_auth,200,7.1,PASS,"List Categories"
templates,/api/templates/stats,GET,no_auth,200,8.4,PASS,"Market Stats"
templates,/api/templates/stats,GET,with_auth,200,9.2,PASS,"Market Stats"
templates,/api/templates/stats,GET,bad_params,200,8.3,WARN,"Market Stats"
templates,/api/templates/stats,GET,wrong_auth,200,9.1,PASS,"Market Stats"
templates,/api/templates/{template_id},GET,no_auth,404,18.7,PASS,"Get Template"
templates,/api/templates/{template_id},GET,with_auth,404,4.7,PASS,"Get Template"
templates,/api/templates/{template_id},GET,bad_params,200,6.5,WARN,"Get Template"
templates,/api/templates/{template_id},GET,wrong_auth,404,4.6,PASS,"Get Template"
templates,/api/templates/{template_id},PUT,no_auth,422,26.9,PASS,"Update Template"
templates,/api/templates/{template_id},PUT,with_auth,422,15.8,PASS,"Update Template"
templates,/api/templates/{template_id},PUT,bad_params,307,17.8,WARN,"Update Template"
templates,/api/templates/{template_id},PUT,wrong_auth,422,21.6,PASS,"Update Template"
templates,/api/templates/{template_id},DELETE,no_auth,404,24.2,PASS,"Delete Template"
templates,/api/templates/{template_id},DELETE,with_auth,404,17.2,PASS,"Delete Template"
templates,/api/templates/{template_id},DELETE,bad_params,307,15.7,WARN,"Delete Template"
templates,/api/templates/{template_id},DELETE,wrong_auth,404,30.5,PASS,"Delete Template"
templates,/api/templates/{template_id}/publish,POST,no_auth,404,17.9,PASS,"Publish Template"
templates,/api/templates/{template_id}/publish,POST,with_auth,404,18.5,PASS,"Publish Template"
templates,/api/templates/{template_id}/publish,POST,bad_params,404,14.4,PASS,"Publish Template"
templates,/api/templates/{template_id}/publish,POST,wrong_auth,404,18.3,PASS,"Publish Template"
templates,/api/templates/{template_id}/use,POST,no_auth,404,18.5,PASS,"Use Template"
templates,/api/templates/{template_id}/use,POST,with_auth,404,21.8,PASS,"Use Template"
templates,/api/templates/{template_id}/use,POST,bad_params,404,17.2,PASS,"Use Template"
templates,/api/templates/{template_id}/use,POST,wrong_auth,404,19.6,PASS,"Use Template"
templates,/api/templates/{template_id}/rate,POST,no_auth,422,15.8,PASS,"Rate Template"
templates,/api/templates/{template_id}/rate,POST,with_auth,422,15.1,PASS,"Rate Template"
templates,/api/templates/{template_id}/rate,POST,bad_params,404,14.3,PASS,"Rate Template"
templates,/api/templates/{template_id}/rate,POST,wrong_auth,422,14.5,PASS,"Rate Template"
templates,/api/templates/{template_id}/ratings,GET,no_auth,404,4.8,PASS,"Get Template Ratings"
templates,/api/templates/{template_id}/ratings,GET,with_auth,404,4.3,PASS,"Get Template Ratings"
templates,/api/templates/{template_id}/ratings,GET,bad_params,404,6.2,PASS,"Get Template Ratings"
templates,/api/templates/{template_id}/ratings,GET,wrong_auth,404,5.1,PASS,"Get Template Ratings"
templates,/api/templates/{template_id}/versions,GET,no_auth,404,8.4,PASS,"Get Template Versions"
templates,/api/templates/{template_id}/versions,GET,with_auth,404,4.4,PASS,"Get Template Versions"
templates,/api/templates/{template_id}/versions,GET,bad_params,404,2.0,PASS,"Get Template Versions"
templates,/api/templates/{template_id}/versions,GET,wrong_auth,404,7.3,PASS,"Get Template Versions"
copyright,/api/v1/copyright/health,GET,no_auth,200,7.0,PASS,"Copyright Health"
copyright,/api/v1/copyright/health,GET,with_auth,200,3.2,PASS,"Copyright Health"
copyright,/api/v1/copyright/health,GET,bad_params,200,3.0,WARN,"Copyright Health"
copyright,/api/v1/copyright/health,GET,wrong_auth,200,3.1,PASS,"Copyright Health"
copyright,/api/v1/copyright/sign,POST,no_auth,422,16.6,PASS,"Copyright Sign"
copyright,/api/v1/copyright/sign,POST,with_auth,422,13.1,PASS,"Copyright Sign"
copyright,/api/v1/copyright/sign,POST,bad_params,422,13.7,PASS,"Copyright Sign"
